"No","year","month","day","hour","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","wd","WSPM","station"
262,2013,3,11,21,174,223,146,111,2200,47,9.4,1006.7,-3.9,0,"ESE",1.2,"Changping"
263,2013,3,11,22,172,223,115,104,2000,47,9.2,1006.1,-3.4,0,"ESE",1.7,"Changping"
264,2013,3,11,23,159,202,84,104,1700,47,8.8,1005,-4.1,0,"ESE",2.1,"Changping"
265,2013,3,12,0,150,189,74,102,1600,47,8.3,1004.4,-4.5,0,"ESE",1.9,"Changping"
266,2013,3,12,1,132,168,64,94,1500,42,7.7,1003.7,-4.4,0,"ESE",1.1,"Changping"
267,2013,3,12,2,123,157,58,84,1600,42,7.7,1003.7,-4.4,0,"ENE",0.6,"Changping"
268,2013,3,12,3,121,150,65,82,1500,42,6.3,1003.2,-1.8,0,"WNW",0.7,"Changping"
269,2013,3,12,4,130,154,65,82,1600,42,6.2,1003.1,-1.7,0,"WSW",0.7,"Changping"
270,2013,3,12,5,126,164,54,84,1899,42,5.3,1003.2,-0.3,0.2,"ESE",1.5,"Changping"
271,2013,3,12,6,124,168,56,85,1800,42,3.4,1003.6,0.8,1.5,"NW",0.6,"Changping"
272,2013,3,12,7,124,125,17,82,1800,42,3.1,1004,1.3,0.3,"NNW",1.2,"Changping"
273,2013,3,12,8,100,106,16,81,1700,42,2.7,1003.8,1.1,0.1,"NNE",1,"Changping"
274,2013,3,12,9,122,106,17,75,1700,42,3.1,1003.3,1.6,0,"SW",0.9,"Changping"
275,2013,3,12,10,129,102,16,74,1700,42,3.6,1003.6,2,0,"SW",0,"Changping"
276,2013,3,12,11,119,137,16,83,2200,42,3.8,1003.7,1.8,0,"SE",1.5,"Changping"
277,2013,3,12,12,150,138,20,81,1899,42,4.4,1003.9,2.3,0,"W",1.3,"Changping"
278,2013,3,12,13,136,107,35,78,1600,34,5,1003.9,2.2,0,"NNW",1.5,"Changping"
279,2013,3,12,14,128,139,45,80,1899,34,5.3,1004.3,2.8,0,"NNW",1.6,"Changping"
280,2013,3,12,15,156,167,34,85,2000,34,6.3,1004.2,3.3,0,"SW",2.1,"Changping"
281,2013,3,12,16,180,188,39,88,2299,32,6.7,1005,3.1,0,"W",1.1,"Changping"
282,2013,3,12,17,210,188,45,96,2299,29,6.6,1006.2,3.2,0,"W",0,"Changping"
283,2013,3,12,18,201,174,40,95,2200,10,5.5,1007.9,3.2,0,"NE",1.1,"Changping"
284,2013,3,12,19,203,177,72,95,2299,8,4,1009.6,2.3,0,"NNE",1.8,"Changping"
285,2013,3,12,20,185,192,33,98,2600,8,4.6,1011.4,-0.4,0,"NNE",1.1,"Changping"
286,2013,3,12,21,203,193,51,91,2799,8,5.6,1012.9,-8.7,0,"NNE",1.5,"Changping"
287,2013,3,12,22,47,47,42,31,700,45,5,1014.1,-10,0,"NE",2.3,"Changping"
288,2013,3,12,23,9,9,45,16,400,68,4.3,1015.1,-10.6,0,"NE",1.9,"Changping"
289,2013,3,13,0,3,6,37,12,300,74,3,1016,-11,0,"NNE",1,"Changping"
290,2013,3,13,1,13,6,12,6,400,79,2.6,1016.4,-11.7,0,"NNW",3,"Changping"
291,2013,3,13,2,8,8,7,7,400,79,2.5,1016.4,-11.8,0,"NNW",3.6,"Changping"
292,2013,3,13,3,6,6,5,7,300,80,1.6,1016.8,-10,0,"NW",2,"Changping"
293,2013,3,13,4,7,11,13,34,400,80,2,1017.5,-10.9,0,"NW",2.1,"Changping"
294,2013,3,13,5,3,8,19,38,400,80,0,1018.3,-10.8,0,"NNW",1.5,"Changping"
295,2013,3,13,6,3,10,17,30,500,80,0.6,1019.3,-11.5,0,"NE",1.2,"Changping"
296,2013,3,13,7,3,8,18,37,600,80,3.3,1020.7,-14.9,0,"NNE",1.6,"Changping"
297,2013,3,13,8,3,6,10,22,400,80,4.5,1021.8,-18.5,0,"N",3.6,"Changping"
298,2013,3,13,9,8,6,9,13,300,80,5.5,1022,-18.4,0,"NW",1.7,"Changping"
299,2013,3,13,10,3,6,16,12,300,81,6.3,1022,-15.1,0,"NW",3.1,"Changping"
300,2013,3,13,11,3,6,6,10,300,85,7.4,1021.3,-15.4,0,"WNW",2.1,"Changping"
301,2013,3,13,12,3,6,7,10,300,85,8.2,1020.2,-16.2,0,"WSW",1.2,"Changping"
302,2013,3,13,13,3,6,9,11,300,85,9.2,1019.4,-16.2,0,"WNW",4.3,"Changping"
303,2013,3,13,14,14,6,8,11,300,88,9.6,1018.5,-16.7,0,"NNW",3.7,"Changping"
304,2013,3,13,15,3,9,6,11,300,90,10,1018.2,-14,0,"SSW",2.9,"Changping"
305,2013,3,13,16,3,6,8,11,300,92,8.2,1018.4,-13.5,0,"SE",3.4,"Changping"
306,2013,3,13,17,17,22,8,19,300,92,7.1,1018.9,-13.2,0,"SE",2,"Changping"
307,2013,3,13,18,17,24,11,25,400,92,6.1,1019.6,-13.5,0,"ESE",2.3,"Changping"
308,2013,3,13,19,26,39,9,35,500,92,5.3,1020.3,-13.2,0,"ESE",1.7,"Changping"
309,2013,3,13,20,42,48,16,45,700,92,4.4,1020.8,-12.6,0,"ESE",0.7,"Changping"
310,2013,3,13,21,38,49,15,52,700,92,3.5,1021,-11.3,0,"ESE",0.8,"Changping"
311,2013,3,13,22,39,58,19,67,800,92,1.5,1020.8,-10,0,"ESE",0.8,"Changping"
312,2013,3,13,23,50,64,25,75,1000,92,1.4,1020.9,-9.3,0,"ESE",0.8,"Changping"
313,2013,3,14,0,54,64,24,73,1100,92,2.5,1021.1,-8.8,0,"ESE",3,"Changping"
314,2013,3,14,1,61,77,31,83,1100,92,1.4,1021.4,-4.7,0,"ESE",2.9,"Changping"
315,2013,3,14,2,76,112,31,77,1500,92,0.6,1021.2,-4.8,0,"ESE",2.8,"Changping"
316,2013,3,14,3,80,88,23,69,NA,92,0,1021,-5,0,"E",1.2,"Changping"
317,2013,3,14,4,73,75,21,69,1500,92,-0.4,1021,-5.6,0,"ESE",1.7,"Changping"
318,2013,3,14,5,58,66,25,54,1399,92,-0.8,1021.3,-5.6,0,"ESE",1.3,"Changping"
319,2013,3,14,6,56,66,28,52,1300,92,-1.6,1021.4,-5.3,0,"WNW",1.4,"Changping"
320,2013,3,14,7,56,71,27,56,1399,92,-0.5,1021.7,-5.1,0,"WSW",0.9,"Changping"
321,2013,3,14,8,80,88,41,60,1600,92,1.1,1021.8,-5,0,"NW",0.6,"Changping"
322,2013,3,14,9,98,121,58,67,1800,92,2.1,1021.2,-5.1,0,"WSW",1,"Changping"
323,2013,3,14,10,112,131,61,66,1800,92,3.5,1020.2,-4.9,0,"SW",1.8,"Changping"
324,2013,3,14,11,117,134,68,61,1500,92,4.8,1019,-4.8,0,"SSW",2.2,"Changping"
325,2013,3,14,12,97,111,51,48,1300,92,5.9,1018.2,-4.6,0,"ESE",1.5,"Changping"
326,2013,3,14,13,100,115,43,49,1300,92,6.9,1017.1,-4.2,0,"ESE",2,"Changping"
327,2013,3,14,14,110,131,43,61,1399,92,8,1016.1,-3.8,0,"SE",3.2,"Changping"
328,2013,3,14,15,144,153,46,81,1500,92,8.2,1015.2,-4,0,"ENE",1,"Changping"
329,2013,3,14,16,158,160,53,87,1500,86,8.3,1014.8,-3.9,0,"ESE",1.6,"Changping"
330,2013,3,14,17,152,157,64,87,1399,77,7.8,1014.9,-4,0,"SE",1.1,"Changping"
331,2013,3,14,18,147,152,65,91,1399,62,7.3,1015,-3.9,0,"ESE",1.6,"Changping"
332,2013,3,14,19,160,169,68,109,1500,50,6.5,1015.3,-3.5,0,"ESE",1,"Changping"
333,2013,3,14,20,162,173,75,109,1600,50,3.9,1015.3,-4.1,0,"ESE",0,"Changping"
334,2013,3,14,21,175,179,61,108,1800,50,3.2,1015.3,-4.1,0,"E",0,"Changping"
335,2013,3,14,22,158,161,68,95,1899,50,3.4,1015.1,-3.9,0,"E",0.8,"Changping"
336,2013,3,14,23,132,146,58,79,1700,50,1.6,1014.9,-3.9,0,"N",1.4,"Changping"
337,2013,3,15,0,127,142,57,72,1600,50,0.9,1014.7,-3.8,0,"NNW",1,"Changping"
338,2013,3,15,1,128,140,49,80,1800,50,0.2,1014.3,-3.7,0,"N",0.8,"Changping"
339,2013,3,15,2,162,168,42,84,2399,50,0.1,1013.6,-3.8,0,"NE",0.4,"Changping"
340,2013,3,15,3,136,137,40,75,1899,50,-0.3,1013.3,-3.8,0,"N",1.1,"Changping"
341,2013,3,15,4,130,131,42,68,1500,50,-0.3,1013.1,-4,0,"NNE",1,"Changping"
342,2013,3,15,5,128,133,42,71,1600,50,-0.2,1013.1,-3.7,0,"NNE",0.8,"Changping"
343,2013,3,15,6,128,132,42,71,1600,50,-0.3,1012.9,-3.7,0,"NNE",0.1,"Changping"
344,2013,3,15,7,130,136,42,67,1500,50,1.6,1013.4,-2.7,0,"N",0.9,"Changping"
345,2013,3,15,8,132,151,55,63,1600,50,3.9,1013.2,-2.5,0,"N",1,"Changping"
346,2013,3,15,9,145,174,79,75,2100,50,6.2,1012.6,-2.4,0,"SW",1.3,"Changping"
347,2013,3,15,10,145,174,80,75,2700,10,7.6,1011.7,-2.7,0,"ESE",0.9,"Changping"
348,2013,3,15,11,204,208,88,87,1899,17,8.8,1010.8,-2.5,0,"SSW",2,"Changping"
349,2013,3,15,12,173,192,87,80,1600,33,10,1009.9,-2.3,0,"SE",0.9,"Changping"
350,2013,3,15,13,176,207,86,76,1600,50,11,1008.7,-2.1,0,"SE",0.9,"Changping"
351,2013,3,15,14,196,219,81,75,1600,60,11.4,1008.1,-2.1,0,"SSW",1.4,"Changping"
352,2013,3,15,15,200,213,81,70,1500,81,11.5,1007.6,-2,0,"E",1.6,"Changping"
353,2013,3,15,16,205,240,84,89,1700,81,11,1007.7,-1.4,0,"E",1.1,"Changping"
354,2013,3,15,17,264,265,88,106,1800,81,10.6,1008.2,-1.8,0,"ESE",1.5,"Changping"
355,2013,3,15,18,238,275,80,114,1899,81,9.7,1008.9,-1.4,0,"ENE",0.6,"Changping"
356,2013,3,15,19,254,287,82,122,2000,81,8.5,1009.7,-1.1,0,"E",0.1,"Changping"
357,2013,3,15,20,262,287,77,129,2299,81,7.3,1010.6,-1.4,0,"N",0.2,"Changping"
358,2013,3,15,21,265,247,62,108,2100,81,6.6,1011.6,-1.3,0,"NE",1.1,"Changping"
359,2013,3,15,22,235,253,60,115,2299,81,5.6,1012.3,-1.1,0,"NNE",0.8,"Changping"
360,2013,3,15,23,236,243,57,108,2200,81,4.6,1012.6,-1.4,0,"NNE",1,"Changping"
361,2013,3,16,0,234,244,51,105,2100,81,4.5,1012.7,-1.3,0,"NE",0.7,"Changping"
362,2013,3,16,1,237,249,49,114,2399,81,4.5,1013,-1.3,0,"NE",0.1,"Changping"
363,2013,3,16,2,243,252,50,111,2299,81,3.5,1013.2,-1.5,0,"N",0,"Changping"
364,2013,3,16,3,243,250,44,103,2100,81,2.4,1014.1,-1.8,0,"NNW",0.8,"Changping"
365,2013,3,16,4,246,258,30,95,2299,81,2.3,1014.6,-1.5,0,"NW",0.1,"Changping"
366,2013,3,16,5,298,302,41,110,3200,81,1.9,1015.6,-1.4,0,"ESE",1.5,"Changping"
367,2013,3,16,6,252,271,41,98,2700,81,3.2,1016.6,-1.4,0,"N",1.3,"Changping"
368,2013,3,16,7,251,274,30,93,2899,81,4.4,1017.1,-0.8,0,"ENE",1.3,"Changping"
369,2013,3,16,8,261,296,55,95,3000,81,6.6,1017.5,0.1,0,"N",0.8,"Changping"
370,2013,3,16,9,262,282,82,96,2600,81,10.7,1017.5,0.1,0,"SW",0.9,"Changping"
371,2013,3,16,10,270,309,94,109,2600,81,12.9,1017.1,-0.4,0,"SSE",1.7,"Changping"
372,2013,3,16,11,280,308,85,112,2299,81,13.7,1016.1,-2.3,0,"ESE",2.6,"Changping"
373,2013,3,16,12,209,170,61,63,1500,81,14.4,1014.9,-1.7,0,"SE",1.1,"Changping"
374,2013,3,16,13,148,149,56,58,1600,98,14.3,1013.8,-2.2,0,"SE",2.6,"Changping"
375,2013,3,16,14,144,152,52,62,1600,98,14.6,1013.1,-1.5,0,"SSW",2.3,"Changping"
376,2013,3,16,15,147,163,57,57,1700,107,13.8,1012.3,-1.4,0,"SSW",4.1,"Changping"
377,2013,3,16,16,139,145,51,50,1600,107,13.4,1011.5,0.1,0,"SW",2.9,"Changping"
378,2013,3,16,17,133,170,70,66,1899,107,12.4,1011.2,0.8,0,"SSW",1.9,"Changping"
379,2013,3,16,18,162,194,84,87,2600,107,12,1010.9,1,0,"SSE",0.9,"Changping"
380,2013,3,16,19,263,280,139,124,3500,107,11.4,1011.2,1.1,0,"ESE",1.4,"Changping"
381,2013,3,16,20,301,313,104,121,4000,107,10.2,1011.1,2.3,0,"ESE",1.9,"Changping"
382,2013,3,16,21,253,271,68,110,3100,107,9.5,1010.6,2.6,0,"SE",2.5,"Changping"
383,2013,3,16,22,244,246,55,92,2700,107,8.4,1009.9,2.2,0,"ESE",1.6,"Changping"
384,2013,3,16,23,280,246,48,80,2200,107,7.9,1009.4,1.5,0,"ENE",0.7,"Changping"
385,2013,3,17,0,236,232,59,61,1800,107,7.4,1008.8,1,0,"E",0.6,"Changping"
386,2013,3,17,1,226,174,61,54,1800,107,7.2,1008.4,0.2,0,"ESE",0.9,"Changping"
387,2013,3,17,2,218,168,61,57,1800,107,7.2,1006,0.4,0,"SE",2.8,"Changping"
388,2013,3,17,3,212,163,65,62,1700,107,6.8,1005.7,0.2,0,"ESE",0.6,"Changping"
389,2013,3,17,4,208,159,68,76,1800,107,5.9,1005,1,0,"N",0.9,"Changping"
390,2013,3,17,5,210,167,59,73,1800,107,5.3,1004.5,1,0,"N",0.4,"Changping"
391,2013,3,17,6,180,180,57,84,1899,107,4.1,1003.3,0.8,0,"NNE",0.7,"Changping"
392,2013,3,17,7,216,164,53,98,2000,107,5.8,1002.7,1.1,0,"WSW",0.5,"Changping"
393,2013,3,17,8,176,200,60,91,2200,107,7.3,1002.3,0.9,0,"ESE",1.2,"Changping"
394,2013,3,17,9,195,218,82,91,2299,107,8.4,1001.6,0.8,0,"E",1.5,"Changping"
395,2013,3,17,10,207,241,92,89,2399,107,10.1,1000.3,1.5,0,"SW",0.8,"Changping"
396,2013,3,17,11,269,270,93,88,2399,107,11.9,998.8,1.8,0,"SW",1.9,"Changping"
397,2013,3,17,12,249,299,89,90,2399,107,13,996.9,1.9,0,"ESE",1.9,"Changping"
398,2013,3,17,13,278,328,94,104,2600,107,14.3,995.2,2.2,0,"ESE",2.5,"Changping"
399,2013,3,17,14,308,357,96,129,2899,107,14.6,994.3,2.5,0,"E",0.8,"Changping"
400,2013,3,17,15,374,377,85,148,3000,107,15.1,993.5,2.6,0,"ESE",1.3,"Changping"
401,2013,3,17,16,330,376,82,161,3000,103,14.7,992.9,2.6,0,"E",0.8,"Changping"
402,2013,3,17,17,340,378,80,150,2899,77,13.9,993,2.8,0,"ESE",0,"Changping"
403,2013,3,17,18,349,372,74,148,3000,77,11.9,992.8,3.1,0,"ESE",0.8,"Changping"
404,2013,3,17,19,350,375,68,167,3100,55,10,993.3,2.6,0,"ENE",0.6,"Changping"
405,2013,3,17,20,368,412,63,195,3700,77,9.1,993.4,2.2,0,"N",0.6,"Changping"
406,2013,3,17,21,403,363,55,157,3500,77,9,993.4,2.3,0,"SE",0.4,"Changping"
407,2013,3,17,22,394,349,52,138,3299,77,7.5,993,2,0,"NNE",1,"Changping"
408,2013,3,17,23,338,339,48,127,3200,77,8.1,993.4,1.7,0,"ENE",1.5,"Changping"
409,2013,3,18,0,379,339,44,115,3100,77,12.2,993.8,-9.5,0,"NE",3.7,"Changping"
410,2013,3,18,1,170,327,18,35,1100,77,11.7,994.3,-8.8,0,"NNW",4.7,"Changping"
411,2013,3,18,2,25,99,19,5,300,84,10.3,994.5,-9.4,0,"N",3.6,"Changping"
412,2013,3,18,3,19,67,4,10,NA,84,10.2,994.8,-11.2,0,"NNW",6.8,"Changping"
413,2013,3,18,4,20,58,4,10,300,84,8.1,995.5,-8,0,"NW",5.1,"Changping"
414,2013,3,18,5,16,111,5,11,300,84,7,997.2,-8.6,0,"N",2.7,"Changping"
415,2013,3,18,6,3,21,11,12,300,84,5.7,999,-12.4,0,"NNE",3.6,"Changping"
416,2013,3,18,7,8,21,3,9,300,85,6.2,1000.1,-14.6,0,"NE",3.1,"Changping"
417,2013,3,18,8,6,6,3,9,200,85,7.6,1000.9,-17.5,0,"NNW",4.6,"Changping"
418,2013,3,18,9,3,6,3,8,200,87,8.4,1000.8,-18.5,0,"NNW",2.8,"Changping"
419,2013,3,18,10,3,6,3,8,200,92,9.4,1001.2,-17.7,0,"ENE",1.7,"Changping"
420,2013,3,18,11,6,6,3,10,200,92,10.2,1000.9,-16.2,0,"SW",2.7,"Changping"
421,2013,3,18,12,7,6,3,8,200,93,11.4,1000,-16.1,0,"WNW",5.4,"Changping"
422,2013,3,18,13,3,6,4,10,300,94,11.8,998.5,-16.8,0,"WNW",4.1,"Changping"
423,2013,3,18,14,14,6,5,13,300,94,12.6,997.2,-16.1,0,"SSW",2,"Changping"
424,2013,3,18,15,14,6,6,11,300,95,12.2,996.3,-15.5,0,"W",1.4,"Changping"
425,2013,3,18,16,14,6,6,11,200,97,11.4,996.1,-15.2,0,"SW",3.9,"Changping"
426,2013,3,18,17,3,6,4,20,300,88,10.3,996.4,-16.1,0,"SSW",4.3,"Changping"
427,2013,3,18,18,18,20,6,31,400,76,8.8,997.3,-5.1,0,"SSW",4.4,"Changping"
428,2013,3,18,19,34,186,8,34,400,75,6.7,998.8,-3.8,0,"SSE",4.7,"Changping"
429,2013,3,18,20,58,198,21,44,800,52,5.4,1000,-4.2,0,"S",4.5,"Changping"
430,2013,3,18,21,44,99,14,33,600,57,4.6,1000.5,-4.4,0,"SSE",2.5,"Changping"
431,2013,3,18,22,45,73,12,33,700,51,3.4,1001.1,-4.6,0,"ESE",3.6,"Changping"
432,2013,3,18,23,45,73,12,33,800,43,2.5,1002.4,-4.3,0,"ESE",2.7,"Changping"
433,2013,3,19,0,41,59,11,37,800,44,0.7,1003,-2,0.1,"ESE",2.2,"Changping"
434,2013,3,19,1,36,46,10,34,700,44,-0.1,1003.1,-1.5,0.4,"SE",2.7,"Changping"
435,2013,3,19,2,28,53,4,30,600,43,-0.3,1002.5,-1.9,0,"SE",2.5,"Changping"
436,2013,3,19,3,11,13,3,26,600,36,-0.5,1003,-2.2,0,"SE",2.1,"Changping"
437,2013,3,19,4,30,6,3,25,500,35,-0.2,1002.7,-2.6,0,"ESE",1,"Changping"
438,2013,3,19,5,36,4,3,25,500,40,-0.2,1002.7,-2.4,0,"WSW",0.7,"Changping"
439,2013,3,19,6,30,6,3,21,500,39,0.2,1003.4,-2.5,0,"WNW",0.7,"Changping"
440,2013,3,19,7,30,6,3,21,400,40,0.7,1004.2,-2.2,0,"N",1.3,"Changping"
441,2013,3,19,8,12,38,8,52,700,14,1.7,1004.6,-2.8,0,"NE",1.5,"Changping"
442,2013,3,19,9,24,39,12,38,700,26,2.1,1005.1,-2.1,0,"SE",0.4,"Changping"
443,2013,3,19,10,34,51,11,24,600,36,2.4,1005,-1.2,0,"E",0.1,"Changping"
444,2013,3,19,11,42,54,9,23,700,35,2,1004.8,0.1,0.3,"W",0.9,"Changping"
445,2013,3,19,12,68,69,6,37,800,23,2.2,1004.5,0.7,0.2,"WNW",0.8,"Changping"
446,2013,3,19,13,53,60,3,42,900,16,2.4,1004.6,0.9,0.1,"WNW",1,"Changping"
447,2013,3,19,14,77,52,3,44,900,12,3.4,1004.7,1.4,0,"N",0.8,"Changping"
448,2013,3,19,15,82,49,3,46,900,14,3.2,1005.2,1.2,0.1,"NNW",1,"Changping"
449,2013,3,19,16,56,29,4,27,600,39,2.9,1006.2,1.4,0.4,"SW",1.3,"Changping"
450,2013,3,19,17,43,17,3,24,600,44,2.7,1006.9,0.8,0.5,"SE",0.6,"Changping"
451,2013,3,19,18,23,6,3,14,500,59,2.3,1008.3,0.7,0.5,"S",1.3,"Changping"
452,2013,3,19,19,25,7,3,15,500,56,1.1,1009.8,-0.2,1.8,"ESE",1.2,"Changping"
453,2013,3,19,20,22,6,3,16,500,48,0.6,1011,-0.3,1.5,"SE",1.3,"Changping"
454,2013,3,19,21,27,10,3,24,600,39,0.4,1011.8,-0.5,1,"ESE",2.5,"Changping"
455,2013,3,19,22,20,6,3,15,400,56,0.1,1012.7,-0.6,0.8,"ESE",3.3,"Changping"
456,2013,3,19,23,21,6,3,16,400,61,-0.2,1013.3,-0.9,1.3,"ESE",2.4,"Changping"
457,2013,3,20,0,5,10,3,19,700,46,-0.6,1014.4,-1.3,1.8,"E",1.1,"Changping"
458,2013,3,20,1,32,11,3,20,800,45,-1,1015.3,-1.7,5.7,"ESE",2.5,"Changping"
459,2013,3,20,2,27,14,3,13,600,58,-1.5,1015.4,-2.2,1,"ESE",1.1,"Changping"
460,2013,3,20,3,6,6,3,3,300,79,-1.6,1015.7,-2.3,2.8,"SE",0.4,"Changping"
461,2013,3,20,4,7,6,3,4,300,77,-2.9,1016.1,-3.7,0.7,"N",0,"Changping"
462,2013,3,20,5,5,6,3,5,300,66,-4.1,1016.3,-4.9,0,"N",0.2,"Changping"
463,2013,3,20,6,10,6,3,18,500,54,-4.8,1016.8,-5.8,0,"N",0,"Changping"
464,2013,3,20,7,3,6,3,20,600,51,-3.8,1016.8,-6.1,0,"NE",1.1,"Changping"
465,2013,3,20,8,8,34,3,20,600,53,-0.6,1017.5,-5,0,"NNE",0.6,"Changping"
466,2013,3,20,9,15,19,6,19,700,55,2.5,1017.7,-7.7,0,"S",0.8,"Changping"
467,2013,3,20,10,45,6,19,51,1000,40,4.4,1016.9,-5.4,0,"SSW",1.4,"Changping"
468,2013,3,20,11,24,42,16,42,700,50,3,1016,-7,0,"SE",2.7,"Changping"
469,2013,3,20,12,34,10,15,31,600,64,6.1,1015.1,-9.4,0,"NW",1.7,"Changping"
470,2013,3,20,13,22,6,16,25,500,75,6.5,1013.8,-8.6,0,"SSW",2.7,"Changping"
471,2013,3,20,14,27,6,14,21,500,82,5.7,1013,-7.2,0,"S",2.3,"Changping"
472,2013,3,20,15,34,36,11,22,500,88,5.7,1012.1,-5.9,0,"SSW",2.9,"Changping"
473,2013,3,20,16,20,21,10,20,500,95,5.1,1011.6,-5.6,0,"SSE",1.5,"Changping"
474,2013,3,20,17,47,49,10,21,600,88,4.3,1011.2,-4.7,0,"SSW",2.4,"Changping"
475,2013,3,20,18,39,57,11,30,700,74,3.6,1010.9,-3.5,0,"ESE",1.2,"Changping"
476,2013,3,20,19,61,66,7,42,800,55,3.2,1010.8,-2.8,0,"ESE",1.1,"Changping"
477,2013,3,20,20,81,82,7,49,900,37,2.1,1010.5,-2.4,0,"E",0.7,"Changping"
478,2013,3,20,21,69,85,5,53,1000,27,1.1,1010.2,-2.5,0,"ENE",1,"Changping"
479,2013,3,20,22,74,91,4,60,1200,15,0.5,1009.6,-2.7,0,"ENE",0.6,"Changping"
480,2013,3,20,23,82,97,4,68,1300,7,0.4,1008.7,-2.8,0,"ESE",0.6,"Changping"
481,2013,3,21,0,89,99,5,67,1200,8,0.8,1008.1,-3,0,"ESE",1,"Changping"
482,2013,3,21,1,90,105,6,58,1100,14,1,1007.6,-3.1,0,"E",1.2,"Changping"
483,2013,3,21,2,94,105,7,61,1200,15,1,1006.7,-3.1,0,"ESE",0.7,"Changping"
484,2013,3,21,3,93,108,8,61,1200,12,1.2,1005.7,-3.3,0,"ESE",1.3,"Changping"
485,2013,3,21,4,95,104,10,51,1100,18,0.9,1005.4,-3.6,0,"ESE",0.9,"Changping"
486,2013,3,21,5,107,104,9,51,1000,16,0.5,1004.8,-3.6,0,"ENE",0.5,"Changping"
487,2013,3,21,6,84,84,7,52,900,12,0.4,1004.3,-3.9,0,"SE",0.7,"Changping"
488,2013,3,21,7,80,88,10,54,1000,10,0.5,1004,-4.3,0,"ESE",0.9,"Changping"
489,2013,3,21,8,87,104,17,52,1300,13,1.5,1003,-3.4,0,"NW",1.1,"Changping"
490,2013,3,21,9,92,109,29,49,1300,20,2.1,1002.3,-3.4,0,"WNW",0.5,"Changping"
491,2013,3,21,10,125,128,27,55,1399,20,2.7,1001.3,-2.8,0,"NW",1.1,"Changping"
492,2013,3,21,11,140,153,26,64,1600,20,4.4,1000.2,-2.5,0,"SW",1.1,"Changping"
493,2013,3,21,12,156,162,29,60,1500,32,5.2,999,-2.9,0,"NNW",1.2,"Changping"
494,2013,3,21,13,133,162,27,56,1399,47,6,998.1,-2.1,0,"SW",1.3,"Changping"
495,2013,3,21,14,138,145,26,42,1200,74,6.4,997.1,-1.8,0,"SW",2.1,"Changping"
496,2013,3,21,15,138,146,27,42,NA,NA,6.7,996.8,-1.7,0,"SE",0.9,"Changping"
497,2013,3,21,16,3,163,26,49,1200,72,6.7,996.7,-1.7,0,"NNE",1,"Changping"
498,2013,3,21,17,102,169,25,54,1300,68,5.9,997.5,-1.1,0,"N",0.7,"Changping"
499,2013,3,21,18,177,181,23,65,1399,55,4.9,998.6,-1.1,0,"N",0.8,"Changping"
500,2013,3,21,19,176,185,17,76,1500,36,4.1,999.6,-0.7,0,"N",0,"Changping"
501,2013,3,21,20,197,209,20,108,1899,9,3.7,1000.7,-0.3,0,"N",0.2,"Changping"
502,2013,3,21,21,193,210,22,96,2100,14,3.2,1001.7,-0.4,0,"N",1.6,"Changping"
503,2013,3,21,22,198,206,23,102,2100,5,3.1,1002.9,-0.4,0,"SW",2.2,"Changping"
504,2013,3,21,23,177,183,20,94,1899,6,2.9,1003.7,-0.4,0,"ENE",0.6,"Changping"
505,2013,3,22,0,204,222,14,90,2700,11,4.6,1004.6,-7.9,0,"NNW",1.4,"Changping"
506,2013,3,22,1,81,147,22,51,1300,38,6.9,1005.7,-9.9,0,"NE",1.1,"Changping"
507,2013,3,22,2,7,145,20,24,700,62,5.9,1006.7,-11.3,0,"NNE",1.7,"Changping"
508,2013,3,22,3,3,6,3,14,NA,NA,4.6,1007.3,-12.8,0,"NNW",1.2,"Changping"
509,2013,3,22,4,120,137,20,62,500,68,3.9,1008.1,-14.4,0,"NNW",1.5,"Changping"
510,2013,3,22,5,3,6,3,11,500,72,2.4,1008.8,-10.5,0,"N",0,"Changping"
511,2013,3,22,6,9,10,3,14,600,68,2.1,1009.8,-10.4,0,"SE",0.5,"Changping"
512,2013,3,22,7,8,24,3,32,700,49,6,1010.7,-11.6,0,"NNE",0.5,"Changping"
513,2013,3,22,8,13,40,10,44,900,35,7.6,1011.1,-11.2,0,"E",2.3,"Changping"
514,2013,3,22,9,99,117,18,56,700,55,7.4,1011,-10.9,0,"SE",4.2,"Changping"
515,2013,3,22,10,94,112,17,55,500,63,8.5,1010.7,-9.9,0,"SE",3.1,"Changping"
516,2013,3,22,11,88,107,16,53,500,66,9.4,1009.8,-10.7,0,"S",2.6,"Changping"
517,2013,3,22,12,21,33,6,25,500,67,9.6,1008.9,-7.2,0,"SSW",3.3,"Changping"
518,2013,3,22,13,32,80,13,35,800,62,10.7,1008.1,-4.9,0,"SSW",2.7,"Changping"
519,2013,3,22,14,55,114,18,40,900,62,10.5,1007.6,-4,0,"SW",2.2,"Changping"
520,2013,3,22,15,100,178,22,44,1300,69,9.7,1007,-3.6,0,"SSW",3.9,"Changping"
521,2013,3,22,16,106,174,19,38,1100,76,9.5,1006.6,-3.5,0,"SSW",2.6,"Changping"
522,2013,3,22,17,88,159,19,38,1100,73,8.9,1007,-3.3,0,"SSW",2.7,"Changping"
523,2013,3,22,18,87,164,20,44,1100,67,8.2,1007.4,-3.7,0,"SSE",1.1,"Changping"
